user_id,item_id,rating,timestamp
102,135,2.4071966669373848,1758545297
435,119,2.3839041558870027,1755459586
348,125,2.874219575035478,1754938474
270,54,3.163795986656533,1756451194
106,26,3.2174549154757566,1762141978
71,117,2.7459235601834555,1759730227
188,52,2.8215857416317847,1757814280
20,38,3.0647868456516933,1759371081
102,64,2.2529547699793846,1759499795
121,144,3.488158309132283,1755134293
466,157,3.7424476782452865,1758261633
214,180,2.8156650358430944,1759477979
330,12,2.8272327273397138,1756180302
458,20,3.7011901706325374,1760261011
87,146,3.0026458590229277,1759264769
372,52,3.357702022748039,1756760521
99,18,2.958096752025449,1756321606
359,56,3.9523557479702323,1762107775
151,24,3.2667885644900796,1756992656
130,30,3.2941192520863924,1759800249
149,80,3.290443702207264,1760918019
308,182,2.737649922861193,1755281814
257,22,2.770445813538684,1760708226
343,31,3.387935939714586,1756236880
491,189,3.0640545989863774,1758785601
413,73,2.411944584508788,1754836664
293,9,3.9396447763703804,1758030676
385,199,3.4954357279875596,1757608536
191,53,3.0277848587976193,1760228666
443,51,2.990627907510592,1761591173
276,147,3.1285426550274114,1756882200
160,159,3.2730554571733514,1756383809
459,113,1.9897940306979514,1760936090
313,13,4.116436763517276,1756919779
21,177,2.6088535572477385,1761386683
252,155,3.062026390445522,1755292225
235,109,3.0193305906363443,1761996599
344,52,4.06200440911665,1756969828
48,151,2.964576191346315,1755358953
474,78,3.803029273585876,1755773510
58,21,3.287708776917378,1755629794
169,29,2.533440269870826,1755994092
475,190,3.0719975883976507,1760227895
187,3,2.9426577718953983,1758931473
463,58,2.4598784208745057,1758133029
270,7,3.4191416807964043,1761916476
189,11,3.0122363048324807,1759115159
445,118,3.290333987085738,1758738265
174,158,3.1066751207434615,1759752352
445,33,2.6747387560889675,1760250033
50,81,3.4034408438710786,1756468918
363,97,2.70073047771746,1761254897
54,126,1.453089211938989,1758950277
243,74,3.0649254720691554,1755004793
319,104,2.72594200704022,1759695947
130,48,3.19365895322839,1755811103
484,78,4.008211494378918,1760708480
306,184,4.033868654126573,1756740691
134,92,2.924364006101662,1761672129
20,153,2.594533030202073,1756541637
328,17,3.299415773198783,1762144215
166,95,2.864290105611389,1754810103
273,37,3.228723214417797,1756222105
387,86,2.6703268535144717,1761505629
88,87,3.1306170101351922,1759534886
315,49,2.5974598669735753,1755991456
13,7,3.8324070040760168,1755410680
241,168,2.706936191922677,1758295005
264,133,3.3370613900771997,1758571196
345,68,2.374139644764073,1754830387
52,171,3.410006163169804,1754922735
385,120,2.526281480640309,1758071180
339,63,3.1362243213160825,1759392719
91,156,3.516333280924842,1761801894
366,155,2.962987757661511,1761257229
443,138,2.4939163217827467,1756319543
454,120,3.2578797688423697,1757157125
427,64,2.580471349060824,1759255266
263,106,2.8194958565218724,1761575775
430,146,3.196902984265741,1757995886
34,136,3.696829426363633,1762326737
205,154,3.0164046955587223,1759745401
80,161,3.012891504116025,1759646948
419,171,3.388175681675884,1758081942
49,195,3.042702170125471,1759758277
359,99,3.324318633793316,1758824434
387,81,3.5585406207573946,1761520248
1,142,3.3878564799679003,1757422350
389,50,1.378584271395874,1759109423
53,140,2.6050821996648748,1759304088
105,82,3.625578466606393,1758342160
259,176,2.9994280411720515,1762055358
309,197,2.833453703889786,1756404410
476,111,3.622200425407512,1762131533
190,55,2.950881594034913,1756396847
401,178,1.9658217375661646,1762149892
217,164,2.261195935686501,1761111452
43,144,3.2177620534991913,1761083396
161,185,2.992522420880972,1756427033
201,156,3.7320610336654596,1755282063
445,160,2.6437252147788532,1756934352
483,59,2.849296790543029,1756846236
269,119,2.5652989418720695,1761047433
350,182,2.754909702184823,1755389622
303,137,2.061397955787966,1760205760
270,174,2.808070708124113,1758080055
455,22,2.976130950115001,1759503535
461,148,2.939267488144535,1761070507
214,12,4.101227438880508,1756661337
251,100,3.9183973450518925,1757886384
189,160,2.6349098212003987,1756639933
295,23,2.023297638506971,1756723843
212,107,2.9548319698514525,1761841179
207,10,3.2171273489492735,1761122293
236,16,2.5766337757327924,1758669379
337,195,2.6120284048261113,1755803092
366,174,3.792190524805645,1755515431
52,24,2.8929729647916798,1756955624
279,93,3.3596849780681852,1755511880
409,20,2.61438120928273,1754635167
216,83,2.9735838136729225,1758388153
251,139,2.8343179100240046,1756719550
187,36,2.663991795055643,1756263130
379,41,3.590196154751463,1757514788
492,144,2.3139995382742313,1754658293
40,100,3.1516834692190465,1760325704
156,47,4.82243917225475,1757857193
14,102,3.2075826169244968,1760461681
300,27,2.832706382214641,1762344694
64,40,3.4398530783382526,1755111199
344,98,2.5443631961216195,1759131676
326,46,3.6110199907384724,1756879506
8,145,2.9968467940055006,1759330262
343,104,2.338727606149653,1757963456
128,123,3.3601486028605976,1759967328
491,198,2.90429850527056,1760007527
135,12,2.172531843944331,1761733948
471,140,3.1802797883370433,1754628887
62,99,3.509851391515717,1754990679
138,30,3.6613592363068617,1761670524
498,129,2.8134077630081946,1755997444
80,15,3.0869061567481175,1761377768
391,136,3.0417595797062362,1757896784
162,72,3.748628061719408,1762151255
418,165,2.6020728042194414,1757637310
288,53,2.776641970772839,1754844517
378,183,2.585761994007412,1756946925
260,99,2.2819782723204236,1758872679
489,108,3.1329682079210404,1756581887
230,86,3.8014064005166928,1755581262
40,172,2.9073495915074226,1761606092
27,161,2.560514438421896,1756330479
134,136,3.1099212594258145,1756753105
200,7,3.5348393854466114,1758143192
327,6,3.111556148149752,1759185627
267,35,3.71581084545421,1755932556
417,17,2.6008931850960613,1760165545
32,2,3.20791748101945,1759113264
47,27,3.151488650745301,1762326855
406,69,3.198433789293334,1754803667
61,171,3.043033281013539,1760787993
215,148,2.368222948198803,1758801034
292,27,4.172500400426985,1757689704
98,53,2.89098673935206,1755721307
171,181,3.0571991926917224,1755401927
359,64,3.3093425951405884,1759306101
213,99,2.688300852552102,1758477089
474,20,3.1079972686453408,1757775191
34,12,2.687855688187456,1757568605
448,56,3.3819774244672107,1757140134
226,48,2.864582376752288,1756075942
100,117,3.13456395047363,1759576948
430,53,2.485703023632309,1760942537
461,137,2.592891689411675,1756371100
